id,objectid_1,objectid,village,vlcode,gram_panchayat_name,gram_panchayat_code,block,bkcode,subdistric,sdcode,sub_district_head_quarter,district,dtcode,district_head_quarter,state,stcode,uqcode,country,total_urban_rural,total_households,total_population_village,avg_household,total_geographical_area,total_male_population_village,total_female_population_village,tapwater_treated_status,tapwater_untreated_status,covered_well_status,covered_well_function_year,covered_well_functioning_summer,uncovered_well_status,uncovered_well_function_year,uncovered_well_function_summer,handpump_status,hand_pump_function_year,hand_pump_function_summer,tubewell_borehole_status,tube_wells_borehole_function_year,tube_wells_borehole_function_Summer,spring_status,spring_functioning_all_round_year,spring_functioning_summer_month,river_canal_status,tank_pond_lake_status,others_status,closed_drainage_status,open_drainage_status,village_pin_code_status,forest_area,area_under_non_agricultural_use,barren_uncultivable_land,permanent_pastures_grazing,land_under_miscellaneous,culturable_waste_land,fallows_land_other_than_current,current_fallows_area,net_area_sown,total_unirrigated_land,area_irrigated_by_source,canals_area,wells_tube_wells_area,tanks_lakes_area,waterfall_area,other_source_specify_area,nearest_town_name,nearest_town_distance_from_village,shape_leng,shape_length,shape_area,ds_name,src_agency,state_name,latitude,longitude
269,269,34718.0,Chenkal Part,628533,"Chenkal, Karode, Kulathoor","13, 12, 14",Parassala,152,Neyyattinkara,5692,Neyyattinkara,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,9549.0,36891.0,3.86333648,1937.0,18047.0,18844.0,Available,Available,Not Available, , ,Available,Available,Available,Available,Available,Available,Available,Available,Available,Not Available, , ,Available,Available,Not Available,Not Available,Available,Available,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.0,1252.0,598.0,408.0,82.0,108.0,0.0,0.0,Neyyattinkara,8.0,19555.961509961744,19555.961509961744,18850681.636683635,Administrative Boundary,Survey of India (SOI),Kerala,8.361868592313927,77.10968375542487
268,268,34717.0,Karode,628532,Karode,12,Parassala,152,Neyyattinkara,5692,Neyyattinkara,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,8041.0,31918.0,3.96940679,1413.0,15651.0,16267.0,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Not Available,Not Available,Available,Available,0.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,1361.0,106.0,1257.0,565.0,506.0,186.0,0.0,0.0,Neyyattinkara,14.0,25933.110185908798,25933.110185908798,13960057.68871606,Administrative Boundary,Survey of India (SOI),Kerala,8.325095589105999,77.11961066294613
259,259,34708.0,Anavoor,628529,"Kunnathukal, Vellarada","10, 04",Perumkadavila,151,Neyyattinkara,5692,Neyyattinkara,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,3905.0,14667.0,3.75595391,1370.0,7221.0,7446.0,Available,Not Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Not Available, , ,Not Available, , ,Not Available,Available,Not Available,Not Available,Available,Available,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.0,597.0,724.0,300.0,0.0,141.0,0.0,283.0,Neyyattinkara,10.0,22363.191640151897,22363.191640151897,12478299.569980953,Administrative Boundary,Survey of India (SOI),Kerala,8.432815154791363,77.14660205801539
277,277,34726.0,Kallikkad,628522,Kallikkad,02,Perumkadavila,151,Kattakkada,5945,Neyyattinkara,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,2499.0,9413.0,3.76670668,7874.0,4605.0,4808.0,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Not Available, , ,Available,Available,Not Available,Available,Available,Available,727.0,4261.0,0.0,0.0,0.0,0.0,0.0,0.0,2863.0,2801.0,85.0,60.0,3.0,22.0,0.0,0.0,Neyyattinkara,22.0,20483.561244585897,20483.561244585897,15442665.609323004,Administrative Boundary,Survey of India (SOI),Kerala,8.53560997145819,77.13643896300951
273,273,34722.0,Kunnathukal,628530,"Kunnathukal, Vellarada","10, 04",Perumkadavila,151,Neyyattinkara,5692,Neyyattinkara,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,8424.0,33274.0,3.94990503,1775.0,16221.0,17053.0,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Not Available, , ,Available,Available,Not Available,Not Available,Available,Available,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1709.0,1470.0,239.0,0.0,79.0,0.0,0.0,160.0,Neyyattinkara,15.0,23818.19541763544,23818.19541763544,18557571.760231424,Administrative Boundary,Survey of India (SOI),Kerala,8.410640564179142,77.17026927555332
260,260,34709.0,Perumkadavila,628528,"Perumkadavila, Aryancode, Kollayil, Kunnathukal","08, 05, 09, 10",Perumkadavila,151,Neyyattinkara,5692,Neyyattinkara,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,6311.0,23580.0,3.73633339,1754.0,11495.0,12085.0,Available,Not Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Not Available,Available,Available,Available,0.0,80.0,0.0,0.0,0.0,21.0,0.0,0.0,1648.0,1282.0,371.0,340.0,7.0,14.0,0.0,10.0,Neyyattinkara,8.0,21184.017070994996,21184.017070994996,17864585.89812874,Administrative Boundary,Survey of India (SOI),Kerala,8.429921384661275,77.11589471071137
378,378,34827.0,Kallara,628481,Kallara,03,Vamanapuram,144,Nedumangad,5690,Nedumangad,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,6981.0,25844.0,3.70204842,2816.0,11848.0,13996.0,Available,Not Available,Not Available, , ,Available,Available,Available,Available,Available,Available,Available,Available,Available,Not Available, , ,Available,Available,Not Available,Not Available,Available,Available,382.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2334.0,23.0,2398.0,0.0,4.0,0.0,0.0,2394.0,Attingal,20.0,22650.543738855587,22650.543738855587,10532231.862395087,Administrative Boundary,Survey of India (SOI),Kerala,8.735094098375807,76.96363918865356
249,249,34698.0,Koliyakode,628489,Manikkal,10,Vamanapuram,144,Nedumangad,5690,Nedumangad,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,5004.0,19274.0,3.85171863,1700.0,9102.0,10172.0,Available,Available,Not Available, , ,Available,Available,Available,Available,Available,Available,Available,Available,Available,Not Available, , ,Available,Available,Not Available,Not Available,Not Available,Available,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.0,1378.0,297.0,215.0,0.0,0.0,0.0,82.0,Nedumangad,14.0,22957.847715475196,22957.847715475196,17623582.340590637,Administrative Boundary,Survey of India (SOI),Kerala,8.650634864339764,76.89761781589159
287,287,34736.0,Kurupuzha,628486,Nanniyode,06,Vamanapuram,144,Nedumangad,5690,Nedumangad,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,2848.0,10167.0,3.5698736,1940.0,4719.0,5448.0,Not Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Not Available,Available,Available,1002.0,80.0,20.0,0.0,0.0,0.0,70.0,70.0,735.0,514.0,325.0,0.0,154.0,9.0,0.0,162.0,Nedumangad,12.0,22983.970510784733,22983.970510784733,20386565.85289876,Administrative Boundary,Survey of India (SOI),Kerala,8.679179061730938,77.02848044829744
248,248,34697.0,Manikkal,628490,Manikkal,10,Vamanapuram,144,Nedumangad,5690,Nedumangad,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,4822.0,18632.0,3.86395686,1634.0,8861.0,9771.0,Not Available,Available,Available,Available,Available,Available,Available,Available,Not Available, , ,Available,Available,Available,Not Available, , ,Available,Available,Not Available,Available,Not Available,Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634.0,1633.0,1.0,0.0,0.0,0.0,0.0,1.0,Nedumangad,12.0,21543.65313127428,21543.65313127428,17331586.51111889,Administrative Boundary,Survey of India (SOI),Kerala,8.654849690264163,76.93461673888719
290,290,34739.0,Palode,628485,Nanniyode,06,Vamanapuram,144,Nedumangad,5690,Nedumangad,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,4084.0,14922.0,3.65377081,1786.0,7005.0,7917.0,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Not Available,Not Available,Available,Available,497.0,438.0,0.0,0.0,0.0,0.0,21.0,21.0,812.0,701.0,150.0,0.0,100.0,0.0,0.0,50.0,Nedumangad,17.0,30956.141064857427,30956.141064857427,20556400.386538416,Administrative Boundary,Survey of India (SOI),Kerala,8.714305443408557,77.0160977303807
383,383,34832.0,Pangode,628482,Pangode,04,Vamanapuram,144,Nedumangad,5690,Nedumangad,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,7786.0,29039.0,3.72964295,3728.0,13511.0,15528.0,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Not Available,Not Available,Not Available,Available,607.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,2717.0,2707.0,10.0,0.0,0.0,0.0,0.0,10.0,Nedumangad,30.0,33188.18590781806,33188.18590781806,38984412.61846629,Administrative Boundary,Survey of India (SOI),Kerala,8.756997203951684,76.98822437674855
252,252,34701.0,Pullampara,628488,Pullampara,09,Vamanapuram,144,Nedumangad,5690,Nedumangad,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,5570.0,21817.0,3.91687612,2673.0,10111.0,11706.0,Available,Available,Available,Available,Available,Available,Available,Available,Not Available, , ,Available,Available,Available,Available,Available,Available,Available,Available,Not Available,Available,Available,Available,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,2574.0,58.0,2573.0,2497.0,0.0,0.0,0.0,76.0,Attingal,10.0,38203.31932437382,38203.31932437382,35238796.25521882,Administrative Boundary,Survey of India (SOI),Kerala,8.693654841338015,76.94823665849079
376,376,34825.0,Vamanapuram,628480,Vamanapuram,02,Vamanapuram,144,Nedumangad,5690,Nedumangad,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,5645.0,21038.0,3.72683791,2178.0,9653.0,11385.0,Available,Not Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Not Available, , ,Available,Available,Available,Available,Available,Available,0.0,231.0,0.0,0.0,0.0,6.0,0.0,0.0,1941.0,1681.0,260.0,0.0,0.0,44.0,0.0,216.0,Attingal,12.0,43188.3174022114,43188.3174022114,28844323.61278195,Administrative Boundary,Survey of India (SOI),Kerala,8.72500570799612,76.92794929370635
386,386,34835.0,Ayiroor,628453,Elakamon,02,Varkala,141,Varkala,5946,Attingal,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,6508.0,25307.0,3.88859865,1775.0,11413.0,13894.0,Available,Not Available,Not Available, , ,Available,Available,Available,Available,Available,Available,Not Available, , ,Not Available, , ,Available,Available,Not Available,Not Available,Available,Available,0.0,113.0,0.0,0.0,0.0,22.0,40.0,40.0,1590.0,1368.0,271.0,271.0,0.0,0.0,0.0,0.0,Varkala,8.0,22664.41131158848,22664.41131158848,18642167.66547361,Administrative Boundary,Survey of India (SOI),Kerala,8.783939280889,76.72521789457778
373,373,34822.0,Chemmaruthy,628454,Chemmaruthy,03,Varkala,141,Varkala,5946,Attingal,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,8238.0,32444.0,3.93833455,1754.0,14751.0,17693.0,Available,Not Available,Not Available, , ,Available,Available,Available,Available,Available,Available,Available,Available,Available,Not Available, , ,Available,Available,Not Available,Not Available,Not Available,Available,0.0,49.0,4.0,0.0,0.0,0.0,0.0,0.0,1701.0,1671.0,30.0,0.0,0.0,0.0,0.0,30.0,Varkala,8.0,19985.379800180377,19985.379800180377,17440659.17831985,Administrative Boundary,Survey of India (SOI),Kerala,8.759972161388259,76.75106244131277
380,380,34829.0,Ottoor,628466,Ottoor,12,Varkala,141,Varkala,5946,Attingal,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,4260.0,16085.0,3.7758216,947.0,7234.0,8851.0,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Not Available, , ,Not Available,Available,Not Available,Not Available,Available,Available,0.0,315.0,0.0,0.0,0.0,10.0,2.0,2.0,617.0,551.0,71.0,42.0,29.0,0.0,0.0,0.0,Attingal,6.0,15689.763681139975,15689.763681139975,9685031.24726667,Administrative Boundary,Survey of India (SOI),Kerala,8.74222677380866,76.77832575673129
374,374,34823.0,Vettoor,628467,"Vettoor, Cherunniyoor","13, 14",Varkala,141,Varkala,5946,Attingal,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,8694.0,36818.0,4.23487463,1769.0,16409.0,20409.0,Available,Available,Available,Available,Available,Available,Available,Available,Not Available, , ,Available,Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Available,0.0,255.0,0.0,0.0,4.0,9.0,4.0,4.0,1497.0,979.0,526.0,0.0,267.0,130.0,0.0,129.0,Varkala,2.0,20545.32996812977,20545.32996812977,18178763.677671053,Administrative Boundary,Survey of India (SOI),Kerala,8.718993927072427,76.74685850299029
279,279,34728.0,Aruvikkara,628499,"Aruvikkara, Vellanad","17, 18",Vellanad,145,Nedumangad,5690,Nedumangad,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,8871.0,33909.0,3.82245519,2080.0,16427.0,17482.0,Available,Not Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Not Available, , ,Available,Available,Not Available,Available,Available,Available,0.0,69.0,0.0,0.0,8.0,0.0,0.0,0.0,2003.0,154.0,1858.0,290.0,0.0,0.0,0.0,1568.0,Nedumangad,6.0,22399.553392670183,22399.553392670183,11823394.451631056,Administrative Boundary,Survey of India (SOI),Kerala,8.574042309757337,77.00902047900239
284,284,34733.0,Aryanad,628496,Aryanad,15,Vellanad,145,Nedumangad,5690,Nedumangad,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,7086.0,26361.0,3.72015241,10435.0,12491.0,13870.0,Available,Not Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Not Available, , ,Available,Available,Available,Not Available,Not Available,Available,8140.0,123.0,5.0,0.0,0.0,0.0,0.0,0.0,2167.0,720.0,1447.0,0.0,1433.0,0.0,0.0,15.0,Nedumangad,11.0,38900.62735259358,38900.62735259358,31883414.825542506,Administrative Boundary,Survey of India (SOI),Kerala,8.598131310076235,77.09810481415111
274,274,34723.0,Mannoorkara,628495,Kuttichal,14,Vellanad,145,Kattakkada,5945,Nedumangad,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,4793.0,18343.0,3.82703943,1977.0,8682.0,9661.0,Available,Not Available,Available,Available,Available,Available,Available,Available,Not Available, , ,Available,Available,Available,Not Available, , ,Not Available,Available,Available,Available,Available,Available,0.0,280.0,0.0,0.0,0.0,16.0,0.0,0.0,1681.0,1305.0,376.0,0.0,161.0,0.0,0.0,215.0,Nedumangad,5.0,67327.48901101657,67327.48901101657,96269752.64232694,Administrative Boundary,Survey of India (SOI),Kerala,8.600766379135324,77.16888521849147
278,278,34727.0,Perumkulam,628501,"Poovachal, Vellanad","19, 18",Vellanad,145,Kattakkada,5945,Nedumangad,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,4888.0,19202.0,3.92839607,1327.0,9337.0,9865.0,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Not Available,Not Available,Not Available,Available,0.0,119.0,40.0,0.0,0.0,18.0,2.0,2.0,1088.0,959.0,191.0,0.0,48.0,35.0,0.0,108.0,Nedumangad,6.0,35796.85477094973,35796.85477094973,23533705.385875937,Administrative Boundary,Survey of India (SOI),Kerala,8.543788309115229,77.05368428894275
286,286,34735.0,Tholicode,628493,"Vithura, Tholicode","07, 13",Vellanad,145,Nedumangad,5690,Nedumangad,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,8156.0,31784.0,3.89700834,2936.0,14925.0,16859.0,Available,Not Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Not Available, , ,Available,Available,Not Available,Not Available,Available,Available,654.0,530.0,0.0,0.0,0.0,36.0,0.0,0.0,916.0,1136.0,580.0,0.0,143.0,359.0,0.0,78.0,Nedumangad,12.0,25074.53566604419,25074.53566604419,27792278.41155488,Administrative Boundary,Survey of India (SOI),Kerala,8.650198213072844,77.06476898876778
282,282,34731.0,Uzhamalackal,628497,Uzhamalackal,16,Vellanad,145,Nedumangad,5690,Nedumangad,Thiruvananthapuram,565,Thiruvananthapuram,KL,32, ,India,Rural,5636.0,21472.0,3.80979418,1875.0,10322.0,11150.0,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Available,33.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.0,1400.0,273.0,0.0,15.0,75.0,0.0,183.0,Nedumangad,8.0,23406.20536011798,23406.20536011798,19253294.54827173,Administrative Boundary,Survey of India (SOI),Kerala,8.601762028888789,77.0564575323445
778,778,35227.0,Alappad,627821,Chazhoor,07,Anthicad,64,Thrissur,5654,Thrissur,Thrissur,566,Thrissur,KL,32, ,India,Rural,1112.0,4448.0,4.0,572.0,2036.0,2412.0,Available,Not Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Available,0.0,242.0,0.0,0.0,0.0,0.0,300.0,300.0,30.0,46.0,284.0,282.0,0.0,1.0,0.0,0.0,Thrissur,10.0,10471.859453678891,10471.859453678891,5920933.810625388,Administrative Boundary,Survey of India (SOI),Kerala,10.43707491436573,76.16183165750553
747,747,35196.0,Inchamudi,627823,Chazhoor,07,Anthicad,64,Thrissur,5654,Thrissur,Thrissur,566,Thrissur,KL,32, ,India,Rural,811.0,3341.0,4.11960543,365.0,1504.0,1837.0,Available,Not Available,Available,Available,Available,Available,Available,Available,Not Available, , ,Available,Available,Available,Not Available, , ,Available,Available,Not Available,Not Available,Available,Available,0.0,47.0,0.0,0.0,0.0,32.0,54.0,54.0,232.0,40.0,246.0,162.0,0.0,1.0,0.0,81.0,Thrissur,20.0,11303.668963062728,11303.668963062728,3809104.5258707474,Administrative Boundary,Survey of India (SOI),Kerala,10.416061926113866,76.17764145429176
779,779,35228.0,Pullu,627819,Chazhoor,07,Anthicad,64,Thrissur,5654,Thrissur,Thrissur,566,Thrissur,KL,32, ,India,Rural,292.0,1196.0,4.09589041,383.0,556.0,640.0,Available,Available,Available,Available,Available,Available,Available,Available,Not Available, , ,Available,Available,Available,Not Available, , ,Available,Available,Not Available,Available,Available,Available,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,318.0,296.0,20.0,2.0,0.0,0.0,Thrissur,10.0,8054.470782416855,8054.470782416855,3663674.7337830337,Administrative Boundary,Survey of India (SOI),Kerala,10.459071345235797,76.15151726395344
754,754,35203.0,Elanjipra,627904,Kodassery,12,Chalakudy (Part),73,Chalakkudy,5939,Irinjalakuda,Thrissur,566,Thrissur,KL,32, ,India,Rural,1254.0,4895.0,3.90350877,216.0,2420.0,2475.0,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Available,Not Available,Available,Available,Available,0.0,23.0,2.0,0.0,21.0,0.0,3.0,3.0,150.0,105.0,87.0,85.0,0.0,0.0,0.0,2.0,Chalakudy,5.0,7789.984282041467,7789.984282041467,2307205.973676361,Administrative Boundary,Survey of India (SOI),Kerala,10.323678620544563,76.35664189337841
755,755,35204.0,Kuttichira,627901,"Kodassery, Athirappally","12, 86",Chalakudy (Part),73,Chalakkudy,5939,Irinjalakuda,Thrissur,566,Thrissur,KL,32, ,India,Rural,4558.0,17808.0,3.90697674,22183.0,8765.0,9043.0,Available,Not Available,Available,Available,Available,Available,Available,Available,Available,Not Available,Not Available,Available,Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Available,Available,Available,20793.0,471.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,413.0,506.0,389.0,97.0,20.0,0.0,0.0,Chalakudy,13.0,22226.55480449039,22226.55480449039,15673613.58810067,Administrative Boundary,Survey of India (SOI),Kerala,10.339557840474743,76.42659419835876
